ZIPCODE,Vehicle Count,The State Federal Information Processing System (FIPS) code,The State associated with the ZIP code,Number of returns [3],Number of single returns,Number of joint returns,Number of head of household returns,Number of electronically filed returns,Number of computer prepared paper returns,Number of returns with paid preparer's signature,Number of returns with direct deposit,Number of returns with virtual currency indicator,Number of individuals [4],Total number of volunteer prepared returns [5],Number of volunteer income tax assistance (VITA) prepared returns [5],Number of tax counseling for the elderly (TCE) prepared returns [5],Number of refund anticipation check returns [6],Number of elderly returns [7],Salaries and wages amount,Taxable interest amount,Ordinary dividends amount,Qualified dividends amount [9],State and local income tax refunds amount,Business or professional net income (less loss) amount,Net capital gain (less loss) amount,Taxable individual retirement arrangements distributions amount,Taxable pensions and annuities amount,Number of farm returns,Unemployment compensation amount [10],Taxable Social Security benefits amount,Partnership/S-corp net income (less loss) amount,Educator expenses amount,Self-employed (Keogh) retirement plans amount,Self-employed health insurance deduction amount,Individual retirement arrangement payments amount,Student loan interest deduction amount,Charitable contributions if took standard deduction,Basic standard deduction amount,Additional standard deduction amount,Total medical and dental expense deduction amount,State and local income taxes amount,State and local general sales tax amount,Real estate taxes amount,Personal property taxes amount,Limited state and local taxes,Home mortgage interest paid amount,Home mortgage from personal seller amount,Deductible points amount,Qualified mortgage insurance premiums amount,Investment interest paid amount,Total charitable contributions amount,Other non-limited miscellaneous deductions amount,Qualified business income deduction,Excess advance premium tax credit repayment amount,Foreign tax credit amount,Child and dependent care credit amount,Nonrefundable education credit amount,Retirement savings contribution credit amount,Nonrefundable child and other dependent credit amount,Residential energy tax credit amount,Self-employment tax amount,Advance premium tax credit amount,Earned income credit amount [12]  ,Excess earned income credit (refundable) amount [13]  ,Refundable child tax credit or additional child tax credit amount,Refundable education credit amount,Net premium tax credit amount,"Qualified sick and family leave credit for leave taken before April 1, 2021 amount",Refundable child and dependent care credit,"Qualified sick and family leave credit for leave taken after March 31, 2021",Recovery rebate credit amount [15],"Economic impact payment third round amount [16, 17]",Additional Medicare tax amount,Net investment income tax amount,Credited to next year’s estimated tax amount
98392,40,53,WA,1550.0,790.0,570.0,180.0,1450.0,40.0,590.0,1010.0,70.0,2740.0,40.0,0.0,40.0,250.0,560.0,72212.0,445.0,1849.0,1237.0,0.0,4350.0,9598.0,5386.0,11172.0,0.0,2810.0,5732.0,8344.0,0.0,0.0,321.0,87.0,24.0,142.0,25145.0,784.0,661.0,0.0,240.0,771.0,6.0,900.0,1316.0,0.0,0.0,0.0,0.0,639.0,0.0,1624.0,0.0,10.0,0.0,50.0,13.0,68.0,0.0,872.0,245.0,422.0,295.0,928.0,27.0,0.0,0.0,59.0,0.0,145.0,3316.0,56.0,230.0,570.0
98394,14,53,WA,940.0,400.0,480.0,60.0,850.0,40.0,390.0,520.0,50.0,1810.0,0.0,0.0,0.0,80.0,420.0,55908.0,299.0,1859.0,1364.0,0.0,3460.0,17337.0,4764.0,9438.0,0.0,1464.0,4928.0,6407.0,6.0,0.0,279.0,0.0,0.0,127.0,15878.0,546.0,183.0,0.0,264.0,838.0,7.0,903.0,1091.0,0.0,0.0,0.0,0.0,763.0,0.0,1558.0,0.0,15.0,0.0,32.0,3.0,53.0,0.0,467.0,0.0,131.0,78.0,495.0,0.0,0.0,0.0,0.0,0.0,95.0,2070.0,33.0,567.0,106.0
98402,43,53,WA,3300.0,2460.0,560.0,200.0,3150.0,60.0,990.0,2280.0,310.0,4320.0,30.0,30.0,0.0,610.0,530.0,187370.0,2141.0,9015.0,6464.0,0.0,9440.0,24639.0,7171.0,12665.0,0.0,5110.0,6369.0,22666.0,11.0,0.0,551.0,191.0,131.0,265.0,44967.0,604.0,801.0,568.0,547.0,1776.0,81.0,1952.0,2607.0,0.0,7.0,64.0,0.0,1653.0,0.0,3095.0,39.0,286.0,0.0,173.0,22.0,63.0,0.0,1269.0,293.0,648.0,506.0,720.0,83.0,66.0,0.0,33.0,0.0,295.0,4877.0,197.0,767.0,2198.0
98403,63,53,WA,4250.0,2770.0,1150.0,250.0,3960.0,110.0,1540.0,2590.0,280.0,6410.0,0.0,0.0,0.0,510.0,980.0,295218.0,4291.0,15553.0,11329.0,0.0,20668.0,84277.0,13819.0,22402.0,0.0,7508.0,12896.0,56312.0,24.0,1594.0,1141.0,313.0,181.0,435.0,57780.0,1132.0,2060.0,453.0,1382.0,4615.0,155.0,4645.0,6296.0,0.0,48.0,0.0,506.0,4741.0,138.0,7808.0,57.0,743.0,0.0,229.0,24.0,134.0,20.0,2612.0,476.0,497.0,353.0,1308.0,103.0,82.0,0.0,111.0,0.0,383.0,6156.0,399.0,2910.0,3773.0
98404,113,53,WA,15800.0,8400.0,4020.0,3060.0,14910.0,460.0,6740.0,11950.0,830.0,29360.0,170.0,130.0,40.0,3290.0,2490.0,693175.0,1020.0,2310.0,1325.0,0.0,19853.0,14527.0,8533.0,40629.0,0.0,37025.0,16442.0,13431.0,36.0,0.0,426.0,545.0,302.0,1158.0,248447.0,2900.0,2658.0,131.0,2023.0,3681.0,391.0,5768.0,8555.0,152.0,189.0,981.0,0.0,3935.0,5846.0,5286.0,195.0,10.0,54.0,588.0,162.0,955.0,331.0,3542.0,2068.0,6871.0,5103.0,14475.0,349.0,210.0,81.0,777.0,96.0,2238.0,36924.0,35.0,150.0,266.0
98405,141,53,WA,11100.0,6860.0,2560.0,1450.0,10490.0,250.0,3490.0,8080.0,710.0,18090.0,120.0,80.0,40.0,2250.0,1940.0,539651.0,848.0,4143.0,2673.0,0.0,20744.0,25110.0,9897.0,34186.0,0.0,25417.0,15242.0,15222.0,52.0,467.0,850.0,593.0,406.0,948.0,166750.0,2421.0,2561.0,316.0,1305.0,3444.0,207.0,4592.0,6599.0,0.0,67.0,533.0,0.0,3485.0,1194.0,5147.0,212.0,33.0,0.0,555.0,110.0,402.0,241.0,3447.0,1643.0,3693.0,2802.0,6938.0,252.0,236.0,31.0,702.0,52.0,1301.0,22388.0,78.0,388.0,453.0
98406,190,53,WA,10950.0,5910.0,3970.0,850.0,10220.0,320.0,4120.0,6710.0,660.0,18810.0,100.0,30.0,70.0,1280.0,3260.0,732488.0,4500.0,24333.0,17902.0,0.0,35901.0,90619.0,33988.0,78721.0,0.0,19443.0,40642.0,51602.0,94.0,1943.0,2129.0,953.0,340.0,1335.0,164414.0,4224.0,7406.0,859.0,3684.0,9557.0,362.0,11087.0,13778.0,235.0,153.0,208.0,423.0,12041.0,3388.0,12858.0,189.0,354.0,53.0,509.0,64.0,454.0,305.0,5404.0,1381.0,1724.0,1240.0,5448.0,233.0,320.0,27.0,649.0,29.0,1118.0,19595.0,657.0,2276.0,2633.0
98407,232,53,WA,11380.0,5970.0,4430.0,790.0,10610.0,350.0,4690.0,6590.0,680.0,19730.0,110.0,30.0,80.0,1160.0,3780.0,841302.0,8747.0,33361.0,23843.0,58.0,43524.0,201505.0,59414.0,105251.0,0.0,17853.0,53886.0,114760.0,87.0,3271.0,3186.0,977.0,309.0,1417.0,168616.0,4980.0,8959.0,1602.0,4585.0,12401.0,514.0,14110.0,18435.0,182.0,254.0,213.0,687.0,18168.0,2824.0,25243.0,308.0,574.0,48.0,468.0,55.0,490.0,369.0,6484.0,1431.0,1350.0,958.0,5075.0,226.0,218.0,0.0,728.0,0.0,1034.0,19643.0,1156.0,4479.0,8190.0
98408,90,53,WA,9770.0,5470.0,2670.0,1440.0,9210.0,270.0,3600.0,7200.0,530.0,17040.0,100.0,70.0,30.0,1950.0,2080.0,452013.0,965.0,2331.0,1418.0,0.0,11900.0,13622.0,7718.0,38241.0,0.0,19428.0,16246.0,6508.0,32.0,0.0,268.0,455.0,243.0,804.0,153339.0,2634.0,2444.0,66.0,1313.0,2562.0,203.0,3921.0,5802.0,0.0,46.0,612.0,0.0,2403.0,3079.0,2771.0,142.0,9.0,0.0,426.0,98.0,462.0,298.0,2090.0,1237.0,3280.0,2389.0,7148.0,227.0,123.0,0.0,563.0,50.0,1168.0,21869.0,24.0,119.0,71.0
98409,116,53,WA,12620.0,7270.0,2860.0,2170.0,12030.0,280.0,4420.0,9650.0,720.0,21610.0,120.0,100.0,20.0,2870.0,1830.0,543187.0,1463.0,2134.0,1593.0,0.0,18120.0,18182.0,5270.0,29269.0,0.0,26677.0,12201.0,12649.0,29.0,0.0,475.0,419.0,282.0,909.0,196502.0,2171.0,1966.0,66.0,1142.0,2175.0,184.0,3314.0,4940.0,0.0,68.0,500.0,0.0,2931.0,3177.0,4925.0,161.0,11.0,43.0,576.0,169.0,599.0,222.0,3047.0,1472.0,5102.0,3750.0,9753.0,323.0,173.0,132.0,685.0,131.0,1789.0,27915.0,38.0,525.0,708.0
98418,43,53,WA,4840.0,2800.0,1250.0,720.0,4530.0,120.0,1690.0,3560.0,260.0,8170.0,30.0,30.0,0.0,990.0,900.0,232807.0,258.0,1382.0,708.0,0.0,5897.0,8292.0,3282.0,16437.0,0.0,11222.0,7268.0,4209.0,23.0,0.0,169.0,250.0,123.0,401.0,75580.0,1105.0,422.0,0.0,527.0,1082.0,56.0,1626.0,2460.0,0.0,0.0,264.0,0.0,969.0,998.0,1508.0,85.0,8.0,0.0,217.0,57.0,251.0,118.0,1113.0,591.0,1552.0,1184.0,3168.0,87.0,53.0,0.0,248.0,0.0,590.0,10217.0,28.0,61.0,109.0
98421,5,53,WA,170.0,120.0,0.0,30.0,150.0,0.0,50.0,120.0,0.0,230.0,0.0,0.0,0.0,40.0,30.0,5338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,65.0,55.0,0.0,0.0,0.0,0.0,0.0,32.0,252.0,0.0,0.0,0.0
98422,203,53,WA,10510.0,4980.0,4410.0,930.0,9820.0,350.0,4420.0,6430.0,630.0,19620.0,40.0,40.0,0.0,1120.0,2900.0,775684.0,4900.0,20794.0,15481.0,0.0,32168.0,124708.0,40904.0,77408.0,0.0,20482.0,39945.0,71621.0,65.0,1870.0,2003.0,1104.0,238.0,1274.0,159692.0,3585.0,4602.0,670.0,4330.0,11069.0,588.0,13072.0,18242.0,399.0,215.0,391.0,444.0,11955.0,4488.0,16889.0,154.0,836.0,0.0,553.0,61.0,585.0,165.0,5017.0,1092.0,1752.0,1213.0,6388.0,302.0,218.0,0.0,653.0,0.0,1290.0,20116.0,794.0,3346.0,4961.0
98424,47,53,WA,5490.0,2800.0,1620.0,920.0,5180.0,170.0,2200.0,3960.0,340.0,10490.0,40.0,40.0,0.0,1080.0,750.0,305146.0,1730.0,2970.0,1898.0,0.0,10649.0,22318.0,4182.0,15291.0,0.0,12192.0,6380.0,30950.0,16.0,0.0,264.0,246.0,113.0,474.0,86214.0,819.0,837.0,0.0,1069.0,2300.0,173.0,3089.0,4704.0,0.0,13.0,259.0,0.0,2636.0,2661.0,7589.0,104.0,24.0,0.0,253.0,58.0,332.0,75.0,1777.0,418.0,1918.0,1403.0,5229.0,146.0,36.0,0.0,347.0,0.0,853.0,12703.0,94.0,613.0,3471.0
98433,28,53,WA,5860.0,2190.0,3040.0,260.0,5780.0,50.0,1520.0,5440.0,630.0,14150.0,240.0,240.0,0.0,1400.0,40.0,251546.0,96.0,438.0,217.0,0.0,385.0,3621.0,62.0,2944.0,0.0,2260.0,522.0,0.0,0.0,0.0,0.0,205.0,132.0,297.0,111914.0,43.0,0.0,0.0,83.0,171.0,6.0,308.0,299.0,0.0,0.0,0.0,0.0,320.0,0.0,250.0,0.0,3.0,0.0,298.0,556.0,206.0,0.0,195.0,0.0,4618.0,3470.0,9714.0,164.0,0.0,0.0,896.0,0.0,1419.0,18614.0,0.0,0.0,0.0
98438,1,53,WA,440.0,360.0,60.0,0.0,430.0,0.0,70.0,400.0,70.0,580.0,0.0,0.0,0.0,60.0,30.0,12377.0,4.0,23.0,13.0,0.0,0.0,94.0,0.0,1243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6246.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,109.0,92.0,111.0,0.0,0.0,0.0,0.0,0.0,67.0,735.0,0.0,0.0,0.0
98439,4,53,WA,1700.0,510.0,820.0,250.0,1660.0,20.0,520.0,1500.0,140.0,4330.0,20.0,20.0,0.0,500.0,90.0,68792.0,28.0,159.0,101.0,0.0,738.0,1044.0,0.0,997.0,0.0,2139.0,279.0,0.0,0.0,0.0,0.0,0.0,32.0,115.0,32802.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,1.0,0.0,117.0,108.0,68.0,0.0,182.0,0.0,1660.0,1298.0,3185.0,56.0,0.0,0.0,242.0,0.0,390.0,5633.0,0.0,0.0,0.0
98443,32,53,WA,2750.0,1370.0,1100.0,220.0,2540.0,100.0,1140.0,1830.0,150.0,4970.0,20.0,0.0,20.0,350.0,930.0,161773.0,1641.0,2590.0,1893.0,0.0,4863.0,19422.0,6863.0,21205.0,0.0,4806.0,10045.0,15525.0,12.0,0.0,685.0,161.0,37.0,326.0,43024.0,1312.0,479.0,0.0,804.0,2013.0,81.0,2500.0,3382.0,0.0,64.0,84.0,0.0,2212.0,2037.0,3190.0,32.0,10.0,0.0,93.0,13.0,117.0,13.0,890.0,393.0,493.0,353.0,1603.0,51.0,63.0,0.0,81.0,0.0,271.0,5532.0,100.0,502.0,633.0
98444,89,53,WA,15820.0,8350.0,3940.0,3170.0,14940.0,390.0,6470.0,12120.0,730.0,29220.0,130.0,110.0,20.0,3700.0,2730.0,637918.0,1053.0,2688.0,1625.0,0.0,20170.0,18726.0,7658.0,49462.0,0.0,30944.0,20266.0,13540.0,26.0,0.0,425.0,518.0,270.0,1153.0,252722.0,3390.0,3016.0,113.0,1591.0,3227.0,292.0,4605.0,5680.0,0.0,40.0,562.0,0.0,4054.0,4353.0,5698.0,223.0,17.0,0.0,602.0,211.0,839.0,192.0,3571.0,1999.0,7538.0,5574.0,14896.0,361.0,223.0,75.0,848.0,125.0,2541.0,36829.0,36.0,244.0,124.0
98445,102,53,WA,15360.0,7630.0,5030.0,2360.0,14540.0,390.0,5870.0,11180.0,790.0,29030.0,160.0,120.0,40.0,3020.0,3440.0,738633.0,2981.0,4733.0,2942.0,0.0,22750.0,43450.0,15350.0,80280.0,0.0,30256.0,33755.0,18866.0,40.0,0.0,687.0,700.0,320.0,1458.0,248124.0,4584.0,4340.0,232.0,2431.0,5286.0,355.0,7629.0,10336.0,104.0,142.0,770.0,0.0,5677.0,5324.0,6565.0,163.0,34.0,40.0,670.0,178.0,890.0,222.0,4057.0,1753.0,5230.0,3813.0,13147.0,371.0,187.0,70.0,964.0,81.0,1980.0,37198.0,74.0,999.0,1356.0
98446,55,53,WA,6090.0,3020.0,2250.0,720.0,5720.0,170.0,2410.0,4280.0,370.0,11280.0,20.0,0.0,20.0,1070.0,1470.0,329666.0,1151.0,2771.0,1790.0,0.0,10451.0,37166.0,8461.0,36307.0,0.0,11012.0,16597.0,17077.0,26.0,0.0,555.0,283.0,145.0,599.0,98107.0,1967.0,1774.0,60.0,1253.0,3128.0,221.0,4136.0,5359.0,0.0,62.0,245.0,0.0,3833.0,1741.0,5429.0,100.0,70.0,0.0,265.0,58.0,353.0,46.0,1801.0,624.0,1457.0,1020.0,4500.0,138.0,53.0,0.0,343.0,0.0,806.0,13555.0,64.0,452.0,1144.0
98465,52,53,WA,3660.0,2150.0,1060.0,370.0,3430.0,100.0,1450.0,2390.0,230.0,6010.0,20.0,0.0,20.0,570.0,1050.0,197100.0,1133.0,5271.0,3550.0,0.0,9253.0,23547.0,10962.0,24349.0,0.0,6802.0,13004.0,17421.0,15.0,0.0,559.0,253.0,92.0,374.0,54462.0,1361.0,1408.0,0.0,927.0,2314.0,95.0,2854.0,3533.0,0.0,11.0,53.0,0.0,3035.0,446.0,4210.0,110.0,51.0,0.0,157.0,31.0,149.0,111.0,1459.0,609.0,929.0,685.0,1867.0,86.0,58.0,0.0,185.0,0.0,428.0,6826.0,156.0,531.0,897.0
98466,228,53,WA,14170.0,7320.0,5110.0,1500.0,13300.0,410.0,5650.0,9000.0,820.0,25640.0,120.0,60.0,60.0,1970.0,3940.0,847507.0,6202.0,22330.0,15283.0,20.0,45735.0,162947.0,46474.0,97538.0,0.0,24270.0,51181.0,72246.0,87.0,2319.0,2713.0,992.0,349.0,1608.0,219574.0,5139.0,7145.0,967.0,3826.0,10283.0,461.0,12063.0,15072.0,145.0,182.0,223.0,124.0,14210.0,2934.0,17073.0,311.0,426.0,47.0,770.0,103.0,758.0,233.0,6718.0,1951.0,3257.0,2344.0,8811.0,406.0,378.0,0.0,853.0,27.0,1499.0,28710.0,652.0,3293.0,7951.0
98467,116,53,WA,7640.0,3650.0,2950.0,860.0,7190.0,250.0,3200.0,4840.0,430.0,14370.0,40.0,20.0,20.0,1060.0,2120.0,477120.0,2526.0,11763.0,8399.0,0.0,23503.0,56940.0,23492.0,58987.0,0.0,12740.0,29209.0,49449.0,48.0,948.0,1267.0,871.0,183.0,932.0,118887.0,2825.0,3366.0,621.0,2266.0,6198.0,298.0,7348.0,8905.0,0.0,83.0,128.0,237.0,9221.0,2208.0,8465.0,229.0,194.0,32.0,434.0,69.0,466.0,171.0,3516.0,1041.0,1884.0,1384.0,5182.0,243.0,133.0,0.0,534.0,0.0,869.0,15382.0,433.0,1225.0,2405.0
98498,170,53,WA,13840.0,6790.0,5020.0,1610.0,12960.0,390.0,5470.0,9440.0,750.0,24890.0,180.0,140.0,40.0,2270.0,4120.0,701246.0,9832.0,21445.0,15043.0,0.0,23537.0,124031.0,35910.0,122559.0,0.0,20848.0,51638.0,79703.0,59.0,967.0,1409.0,959.0,300.0,1501.0,219474.0,5548.0,5880.0,491.0,3576.0,8803.0,432.0,10037.0,13053.0,221.0,193.0,609.0,427.0,12490.0,4326.0,15446.0,186.0,286.0,0.0,629.0,171.0,757.0,270.0,4140.0,1345.0,3792.0,2799.0,9069.0,372.0,170.0,79.0,740.0,101.0,1698.0,29850.0,351.0,3318.0,7972.0
98499,124,53,WA,14150.0,7560.0,3710.0,2420.0,13350.0,380.0,5960.0,10460.0,700.0,25170.0,110.0,110.0,0.0,3060.0,3010.0,590475.0,6633.0,18428.0,19248.0,0.0,25591.0,116592.0,18281.0,63729.0,0.0,23442.0,27142.0,53355.0,30.0,777.0,1130.0,692.0,236.0,1154.0,221944.0,3773.0,3025.0,452.0,2095.0,5411.0,281.0,6105.0,8123.0,0.0,80.0,443.0,1119.0,9434.0,3433.0,13056.0,184.0,508.0,0.0,543.0,200.0,654.0,95.0,3934.0,1705.0,6191.0,4716.0,11578.0,305.0,250.0,55.0,631.0,110.0,2150.0,30752.0,228.0,3462.0,8417.0
98501,853,53,WA,22180.0,11150.0,8640.0,1970.0,20620.0,680.0,7260.0,14140.0,1200.0,40620.0,240.0,70.0,170.0,2660.0,6420.0,1287801.0,9863.0,45542.0,31024.0,24.0,65934.0,234092.0,63907.0,192937.0,50.0,31784.0,89951.0,129525.0,133.0,4964.0,5018.0,2088.0,648.0,2656.0,357234.0,8956.0,10653.0,1459.0,4496.0,10988.0,383.0,14257.0,17722.0,308.0,339.0,485.0,697.0,19818.0,6989.0,27129.0,410.0,1985.0,138.0,1359.0,148.0,1176.0,595.0,10009.0,3022.0,4163.0,3034.0,13555.0,715.0,637.0,27.0,1567.0,57.0,2286.0,45752.0,790.0,5188.0,10450.0
98502,400,53,WA,16990.0,9080.0,6120.0,1520.0,15700.0,590.0,5930.0,10580.0,880.0,29280.0,150.0,40.0,110.0,2010.0,5360.0,920698.0,13720.0,42814.0,29457.0,34.0,48198.0,234922.0,64317.0,147672.0,62.0,26942.0,72515.0,132892.0,88.0,4594.0,5097.0,1524.0,451.0,1911.0,265270.0,7566.0,9148.0,2134.0,3853.0,11479.0,221.0,12314.0,16199.0,310.0,188.0,189.0,781.0,14528.0,4971.0,25467.0,339.0,577.0,31.0,861.0,127.0,731.0,554.0,8177.0,2406.0,3903.0,2884.0,8617.0,446.0,409.0,22.0,772.0,38.0,1646.0,32572.0,931.0,6170.0,11568.0
98503,245,53,WA,19160.0,9850.0,6740.0,2170.0,18000.0,540.0,6070.0,13300.0,1050.0,34410.0,580.0,180.0,400.0,3060.0,5450.0,847646.0,4914.0,20388.0,11961.0,0.0,27133.0,73844.0,43037.0,155121.0,0.0,29580.0,69135.0,21979.0,66.0,584.0,1146.0,1148.0,465.0,1952.0,316441.0,8162.0,8614.0,384.0,2209.0,4336.0,213.0,6378.0,8340.0,0.0,119.0,632.0,0.0,8632.0,6070.0,8515.0,253.0,225.0,42.0,931.0,228.0,821.0,268.0,4446.0,2048.0,5291.0,3895.0,13188.0,524.0,327.0,33.0,1318.0,0.0,2273.0,43172.0,111.0,1095.0,1556.0
98506,267,53,WA,9510.0,5120.0,3420.0,790.0,8750.0,310.0,3310.0,5990.0,460.0,16270.0,100.0,30.0,70.0,1020.0,3170.0,508855.0,4455.0,21591.0,15791.0,0.0,30688.0,75979.0,29954.0,84420.0,35.0,14862.0,41113.0,46429.0,49.0,1683.0,2170.0,875.0,262.0,1115.0,149651.0,4447.0,5552.0,645.0,1978.0,5255.0,76.0,6215.0,8309.0,0.0,145.0,196.0,173.0,10185.0,1904.0,10981.0,180.0,341.0,0.0,445.0,68.0,448.0,379.0,4392.0,1429.0,1727.0,1217.0,4545.0,233.0,259.0,0.0,500.0,0.0,883.0,18609.0,409.0,2086.0,3819.0
98512,267,53,WA,14690.0,7240.0,5800.0,1320.0,13740.0,440.0,4770.0,9680.0,770.0,26510.0,100.0,20.0,80.0,1880.0,4270.0,836176.0,6389.0,17553.0,12203.0,26.0,36322.0,80581.0,32834.0,119658.0,99.0,22576.0,55342.0,78543.0,69.0,1398.0,2436.0,1175.0,365.0,1632.0,239434.0,5976.0,7131.0,840.0,2765.0,7039.0,220.0,9048.0,11516.0,172.0,245.0,363.0,140.0,12134.0,3613.0,18634.0,317.0,527.0,48.0,714.0,131.0,622.0,326.0,5742.0,2094.0,3074.0,2236.0,8916.0,377.0,329.0,0.0,954.0,0.0,1544.0,31648.0,358.0,1619.0,5597.0
98513,255,53,WA,16770.0,7580.0,7110.0,1710.0,15700.0,520.0,5940.0,11430.0,940.0,32060.0,270.0,170.0,100.0,2360.0,4810.0,886696.0,4944.0,13849.0,8348.0,26.0,32631.0,84473.0,39408.0,153106.0,47.0,23390.0,61929.0,33960.0,70.0,1044.0,1720.0,1149.0,461.0,1824.0,280175.0,6850.0,7098.0,673.0,3286.0,7671.0,241.0,9820.0,13568.0,0.0,211.0,642.0,0.0,10271.0,6564.0,10699.0,187.0,199.0,67.0,927.0,198.0,843.0,381.0,5181.0,1649.0,3855.0,2746.0,12568.0,469.0,328.0,38.0,1279.0,22.0,1992.0,39228.0,276.0,1280.0,1934.0
98516,242,53,WA,14510.0,6230.0,6670.0,1210.0,13660.0,430.0,5350.0,9440.0,930.0,28080.0,230.0,140.0,90.0,1860.0,4500.0,820368.0,6056.0,26045.0,17450.0,54.0,31563.0,102734.0,58636.0,147063.0,32.0,19195.0,69517.0,65542.0,49.0,1858.0,2773.0,1259.0,328.0,1722.0,242340.0,6628.0,7670.0,1043.0,3474.0,9467.0,291.0,11229.0,15444.0,244.0,195.0,432.0,142.0,11576.0,4475.0,14789.0,267.0,380.0,89.0,818.0,194.0,668.0,371.0,5354.0,1875.0,3118.0,2237.0,10379.0,398.0,288.0,0.0,1381.0,0.0,1726.0,32828.0,518.0,2213.0,3873.0
98520,82,53,WA,9230.0,4690.0,2960.0,1420.0,8720.0,220.0,3820.0,6560.0,310.0,17140.0,150.0,30.0,120.0,1800.0,2480.0,368270.0,2843.0,8268.0,6005.0,0.0,15232.0,41970.0,19382.0,42747.0,46.0,17668.0,26299.0,46359.0,31.0,545.0,1534.0,449.0,134.0,703.0,155649.0,3614.0,1707.0,0.0,628.0,1229.0,22.0,1648.0,1634.0,0.0,0.0,56.0,0.0,3029.0,2586.0,10261.0,138.0,59.0,0.0,277.0,94.0,406.0,44.0,2626.0,2045.0,3907.0,2887.0,7531.0,160.0,189.0,0.0,395.0,11.0,1287.0,21390.0,80.0,960.0,1395.0
98524,28,53,WA,1990.0,820.0,1010.0,130.0,1820.0,60.0,780.0,1230.0,100.0,3650.0,30.0,0.0,30.0,230.0,920.0,93991.0,718.0,3439.0,2267.0,0.0,3989.0,15675.0,9319.0,30100.0,0.0,3024.0,12189.0,3490.0,8.0,0.0,288.0,171.0,29.0,277.0,34942.0,1522.0,940.0,0.0,402.0,814.0,13.0,1067.0,1515.0,0.0,0.0,0.0,0.0,990.0,0.0,1199.0,0.0,30.0,0.0,47.0,12.0,57.0,0.0,674.0,140.0,271.0,191.0,1018.0,27.0,0.0,0.0,79.0,0.0,183.0,4400.0,30.0,342.0,85.0
98526,1,53,WA,120.0,50.0,40.0,20.0,110.0,0.0,60.0,80.0,0.0,230.0,0.0,0.0,0.0,20.0,40.0,3406.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,36.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0
98528,70,53,WA,5390.0,2490.0,2320.0,520.0,5000.0,190.0,2040.0,3620.0,290.0,10310.0,100.0,0.0,100.0,840.0,1800.0,263683.0,2007.0,5885.0,4010.0,0.0,11358.0,35061.0,16441.0,56713.0,20.0,8815.0,18809.0,13993.0,14.0,0.0,835.0,417.0,108.0,536.0,92774.0,2575.0,2313.0,114.0,1044.0,1903.0,64.0,2369.0,3583.0,0.0,61.0,174.0,0.0,2598.0,482.0,4028.0,92.0,189.0,0.0,157.0,50.0,249.0,28.0,1923.0,888.0,1576.0,1038.0,4057.0,88.0,110.0,0.0,236.0,0.0,829.0,12516.0,162.0,733.0,1152.0
98531,88,53,WA,12020.0,6080.0,3870.0,1890.0,11260.0,340.0,4700.0,8380.0,440.0,22480.0,190.0,0.0,190.0,2150.0,3210.0,477325.0,3221.0,7592.0,5074.0,0.0,20444.0,43280.0,21198.0,55740.0,97.0,19748.0,32695.0,33392.0,35.0,436.0,1168.0,639.0,173.0,1014.0,200684.0,4754.0,3743.0,269.0,900.0,1645.0,39.0,2585.0,3475.0,0.0,6.0,188.0,0.0,4334.0,2754.0,7864.0,151.0,47.0,0.0,350.0,118.0,581.0,198.0,3249.0,1177.0,5091.0,3783.0,10162.0,194.0,147.0,0.0,413.0,0.0,1830.0,27946.0,85.0,703.0,1745.0
98532,104,53,WA,11460.0,5090.0,4970.0,1260.0,10810.0,340.0,4950.0,7600.0,420.0,22640.0,100.0,0.0,100.0,1700.0,3320.0,589685.0,6368.0,11808.0,8456.0,0.0,20304.0,86988.0,28712.0,71482.0,279.0,18424.0,40174.0,55928.0,56.0,393.0,2321.0,943.0,255.0,1352.0,199458.0,5006.0,3880.0,501.0,1546.0,2678.0,112.0,4037.0,5502.0,148.0,72.0,287.0,134.0,7016.0,2397.0,15212.0,184.0,93.0,0.0,495.0,106.0,651.0,110.0,3829.0,1348.0,3279.0,2344.0,9362.0,275.0,188.0,0.0,552.0,0.0,1452.0,27999.0,229.0,1721.0,3934.0
